name,ID,quote,speaker_id,recipient_id
Ronnet Connington,Ronnet_Connington,"In the mêlée at Bitterbridge she had sought out her suitors and battered them one by one, Richard_Farrow and Edmund_Ambrose and Ben_Bushy, Mark_Mullendore and Raymond_Nayland and Will_the_Stork. She had ridden over Harry_Sawyer and broken Robin_Potter's helm, giving him a nasty scar. And when the last of them had fallen, the Mother had delivered Connington to her. This time Ser Ronnet held a sword and not a rose. Every blow she dealt him was sweeter than a kiss.",Brienne_Tarth,
Ronnet Connington,Ronnet_Connington,"Ser Ronnet was a landed knight, no more. For any such, the Maid of Tarth would have been a sweet plum indeed.",Jaime_Lannister,
Roone,Roone,I should like to see a dragon. I should like that very much.,,
Roose Bolton,Roose_Bolton,Frequent leechings are the secret of a long life. A man must purge himself of bad blood.,Arya_Stark,
Roose Bolton,Roose_Bolton,"Roose: Lord Tywin_Lannister is many leagues from here. He has many matters yet to settle at King's Landing. He will not march on Harrenhal for some time. Aenys: You do not know the Lannisters as we do, my lord. King Stannis_Baratheon thought Lord Tywin was a thousand leagues away as well, and it undid him. Roose: I am not a man to be undone, ser.",Aenys_Frey,
Roose Bolton,Roose_Bolton,"Roose: People fear you. Ramsay: Good. Roose: You are mistaken. It is not good. No tales were ever told of me. Do you think I would be sitting here if it were otherwise? Your amusements are your own, I will not chide you on that count, but you must be more discreet. A peaceful land, a quiet people. That has always been my rule. Make it yours.",Ramsay_Snow,
Roose Bolton,Roose_Bolton,Power tastes best when sweetened by courtesy.,Ramsay_Snow,
Roose Bolton,Roose_Bolton,"All you have I gave you. You would do well to remember that, bastard. As for this ... Theon_Greyjoy ... if you have not ruined him beyond redemption, he may yet be of some use to us. Get the keys and remove those chains from him, before you make me rue the day I raped your mother.",Ramsay_Snow,
Roose Bolton,Roose_Bolton,Fear is what keeps a man alive in this world of treachery and deceit.,Theon_Greyjoy,
Roose Bolton,Roose_Bolton,That man scares me.,Robb_Stark,Catelyn_Stark
Roose Bolton,Roose_Bolton,"Robb: Lord Roose never says a word, he only looks at me, and all I can think of is that room they have in the Dreadfort, where the Boltons hang the skins of their enemies. Bran: That's just one of Old Nan's stories. Isn't it?",Bran_Stark,
Roose Bolton,Roose_Bolton,"Lord Bolton, he used to say a naked man has few secrets, but a flayed man's got none.",Ramsay_Snow,Theon_Greyjoy
Roose Bolton,Roose_Bolton,"Bolton's silence was a hundred times more threatening than Vargo_Hoat's slobbering malevolence. Pale as morning mist, his eyes concealed more than they told.",Jaime_Lannister,
Roose Bolton,Roose_Bolton,This is a cold man.,Catelyn_Stark,
Roose Bolton,Roose_Bolton,"There was an agelessness about him, a stillness; on Roose Bolton's face, rage and joy looked much the same.",Theon_Greyjoy,
Roose Bolton,Roose_Bolton,"Once, a boy called Theon Greyjoy had enjoyed tweaking Bolton as they sat at council with Robb_Stark, mocking his soft voice and making japes about leeches. He must have been mad. This is no man to jape with. You had only to look at Bolton to know that he had more cruelty in his pinky toe than all the Freys combined.",Theon_Greyjoy,
Roose Bolton,Roose_Bolton,Ramsay_Snow is just the shadow of the father.,Theon_Greyjoy,
Roose Bolton,Roose_Bolton,"Eddard_Stark had never had any reason to complain of the Lord of the Dreadfort, so far as Jon knew, but even so he had never trusted him, with his whispery voice and his pale, pale eyes.",Jon_Snow,
Roose Bolton,Roose_Bolton,"Roose has no feelings, you see. Those leeches that he loves so well sucked all the passions out of him years ago. He does not love, he does not hate, he does not grieve. This is a game to him, mildly diverting. Some men hunt, some hawk, some tumble dice. Roose plays with men. You and me, these Freys, Wyman_Manderly, Walda_Frey_(daughter_of_Merrett), even Ramsay_Snow, we are but his playthings.",Barbrey_Dustin,Theon_Greyjoy
Roose Ryswell,Roose_Ryswell,"Hosteen: We should take the fight to Stannis_Baratheon and make an end to him. Harwood: Leave the castle? Would you have us charge blindly into the snow? Roose: To fight Lord Stannis we would first need to find him. Our scouts go out the Hunter's Gate, but of late, none of them return.",Hosteen_Frey,Harwood_Stout
Rorge,Rorge,"Come closer, and I'll shove that stick up your bunghole and fuck you bloody.",Arya_Stark,
Rorge,Rorge,"You're the ugliest woman I've ever seen, but don't think I can’t make you uglier. You want a nose like mine? Fight me, and you'll get one. And two eyes, that's too many. One scream out o' you, and I'll pop one out and make you eat it, and then I'll pull your fucking teeth out one by one.",,
Rorge,Rorge,"Brienne: We only seek one outlaw. The Hound. Meribald: So Ser Hyle_Hunt told me. May the Seven save you, child. It's said he leaves a trail of butchered babes and ravished maids behind him. The Mad Dog of Saltpans, I have heard him called.",Meribald,
Rosamund Lannister,Rosamund_Lannister,"Dressed in Myrcella_Baratheon's bedrobe with the maester's salve smeared across her face... she might even have fooled me, in a dim light.",Arys_Oakheart,Arianne_Martell
Rosamund Lannister,Rosamund_Lannister,"Rosamund doesn't truly favor me, but when she dresses up in my clothes people who don't know us think she's me.",Myrcella_Baratheon,Sylva_Santagar
Rosey,Rosey,Rosey was all that he wanted in the world.,Pate_(novice),
Roslin Frey,Roslin_Frey,"Roslin: Lord Edmure, I hope I am not a disappointment to you. Edmure: You are a delight to me, my lady. And ever will be, I know. Roslin: My lord is kind. Edmure: My lady is beautiful. But why are you crying? Roslin: For joy. I weep for joy, my lord.",Edmure_Tully,
Roslin Frey,Roslin_Frey,Catelyn: My brother has just lost Hoster_Tully. He needs time to mourn. Lothar: Roslin is a cheerful girl. She may be the very thing Lord Edmure_Tully needs to help him through his grief.,Catelyn_Stark,Lothar_Frey
Roslin Frey,Roslin_Frey,"Why, I would wager a guess that even now Roslin is dancing round the Twins chanting 'Lady Tully, Lady Tully, Lady Roslin Tully.' By the morrow she'll be holding swatches of Riverrun red-and-blue to her cheek to picture how she'll look in her bride's cloak.",Lothar_Frey,Catelyn_Stark
Roslin Frey,Roslin_Frey,"She's prettier than I dared hope. I know there are more important things, spare me the sermon, septa.",Edmure_Tully,Catelyn_Stark
Roslin Frey,Roslin_Frey,Look at this little thing! No meat on her at all!,,
Roslin Frey,Roslin_Frey,Roslin caught Edmure_Tully. Her brothers gave her Robb_Stark Catelyn_Stark of wolf pelts for her wedding.,Walder_Frey,Tywin_Lannister
Roslin Frey,Roslin_Frey,"Jaime: I am told your wife is pretty. She'd have to be, for you to bed her while Catelyn_Stark and Robb_Stark were being murdered. Edmure: I never knew. There were fiddlers outside the bedchamber... Jaime: And Lady Roslin was distracting you. Edmure: She... they made her do it, Lord Walder_Frey and the rest. Roslin never wanted... she wept, but I thought it was... Jaime: The sight of your rampant manhood? Aye, that would make any woman weep, I'm sure. Edmure: She is carrying my child.",Jaime_Lannister,Edmure_Tully
Rossart,Rossart,Aerys: All the traitors. Rossart says they are inside the walls! He's gone to make them a warm welcome. Whose blood? Whose?. Jaime: Rossart's.,Aerys_II_Targaryen,Jaime_Lannister
Rossart,Rossart,"Queer that they never asked who killed Rossart...but of course, he was no one, lowborn, Hand for a fortnight, just another mad fancy of the Aerys_II_Targaryen.",Jaime_Lannister,
Rossart,Rossart,"Aerys's Hand, Rossart, was killed at a postern gate after cravenly attempting to flee the castle.",Yandel,
Rowan,Rowan,"Did the Bastard hurt you? Chopped off your fingers, did he? Skinned your widdle toes? Knocked your teeth out? Poor lad. There will be no more o' that, I promise. You prayed, and the gods sent us. You want to die as Theon? We'll give you that. A nice quick death, 'twill hardly hurt at all.",Theon_Greyjoy,
Rowan,Rowan,Theon: Winter is coming ... Rowan: You have no right to mouth Lord Eddard_Stark words. Not you. Not ever.,Theon_Greyjoy,
Rowena Arryn,Rowena_Arryn,"Now, Jon_Arryn married thrice, but his first two wives gave him no children, so for long years his nephew Elbert_Arryn was his heir.",Petyr_Baelish,Sansa_Stark
Rowley,Rowley,"A man who knows how to ease pain will also know how to inflict it, but it is also important that we have a Lord Confessor who sees his work as duty, not pleasure.",Munkun,Torrhen_Manderly
Rugen,Rugen,"Varys had transformed himself into a grizzled turnkey, reeking of sweat and sour wine.",Eddard_Stark,
Russell Merryweather,Russell_Merryweather,"Cersei: A little foster brother might be just what Tommen_Baratheon needs to wean him away from Margaery_Tyrell and her hens. In time they might grow as close as Robert_I_Baratheon and his boyhood friend Eddard_Stark. A fool, but a loyal fool. Tommen will have need of loyal friends to watch his back. Taena: Your Grace is kind, but Russell has never known any home but Longtable. I fear he would be lost in this great city.",Cersei_Lannister,Taena_Merryweather
Russell Merryweather,Russell_Merryweather,"Cersei: When do you mean to bring that boy of yours to court? Russell, was that his name? He could train with Tommen_Baratheon. Taena: That would thrill the boy, I know ... but things are so uncertain just now, I thought it best to wait until the danger passed. Cersei: Soon enough. Send word to Longtable and have Russell pack his best doublet and his wooden sword. A new young friend will be just the thing to help Tommen forget his loss, after Margaery_Tyrell little head has rolled.""",Cersei_Lannister,Taena_Merryweather
Russell Merryweather,Russell_Merryweather,"He could foster the Merryweather boy himself, whilst Lady Taena accompanied Cersei_Lannister back to Casterly Rock.",Kevan_Lannister,
Ryam,Ryam,Leave spells and prayers to priests and septons and bend your wits to learning truths a man can trust in.,Pate_(novice),
Ryam Redwyne,Ryam_Redwyne,Some problems cannot be solved by hitting them with a stick.,Allar,
Ryam Redwyne,Ryam_Redwyne,"He thought back on all the songs he had heard, songs of blind Symeon_Star-Eyes and noble Serwyn_of_the_Mirror_Shield, of Prince Aemon_Targaryen_(son_of_Viserys_II), Ser Ryam Redywne, and Florian_the_Fool. They had all won victories against foes far more terrible than any he would face. But they were great heroes, brave men of noble birth, except for Florian. And what am I?",Duncan_the_Tall,
Ryam Redwyne,Ryam_Redwyne,"Bran was going to be a knight himself someday, one of the Kingsguard. Old Nan said they were the finest swords in all the realm. There were only seven of them, and they wore white armor and had no wives or children, but lived only to serve the king. Bran knew all the stories. Their names were like music to him. Serwyn_of_the_Mirror_Shield. Ser Ryam Redwyne. Prince Aemon_Targaryen_(son_of_Viserys_II). The twins Ser Erryk_Cargyll and Ser Arryk_Cargyll, who had died on one another's swords hundreds of years ago, when brother fought sister in the war the singers called the Dance of the Dragons. The White Bull, Gerold_Hightower. Ser Arthur_Dayne, the Sword of the Morning. Barristan the Bold.",Bran_Stark,
Ryam Redwyne,Ryam_Redwyne,The days when men like Ryam Redwyne and Prince Aemon_Targaryen_(son_of_Viserys_II) wore the white cloak are gone to dust and song.,Varys,Eddard_Stark
Ryam Redwyne,Ryam_Redwyne,"Ser Ryam Redwyne was the greatest knight of his day, and one of the worst Hands ever to serve a king.",Pylos,Davos_Seaworth
Ryam Redwyne,Ryam_Redwyne,"White wool hangings covered the walls, and there was a white shield and two crossed longswords mounted above the hearth. The chair behind the table was old black oak, with cushions of blanched cowhide, the leather worn thin. Worn by the bony arse of Barristan_Selmy and Ser Gerold_Hightower before him, by Prince Aemon_Targaryen_(son_of_Viserys_II), Ser Ryam Redwyne, and the Demon_of_Darry, by Ser Duncan_the_Tall and the Pale Griffin Alyn_Connington. How could the Kingslayer belong in such exalted company?",Jaime_Lannister,
Ryben,Ryben,"“Amongst the smallfolk there are always men of a lascivious character who delight in tales of great lords and noble knights despoiling maidens, for this persuades them that their betters share their own base lusts.”",,
Ryger Rivers,Ryger_Rivers,"Ryger: This is no way to speak in front of Catelyn_Stark, Father. Walder: Now my bastards presume to teach me courtesy. I'll speak any way I like, damn you. I've had three kings to guest in my life, and queens as well, do you think I require lessons from the likes of you, Ryger? Your mother was milking goats the first time I gave her my seed.",Walder_Frey,
